gen,nevals,avg,max,std
0,167,0.6720074244934092,76.12921150986118,16.013123338743704
1,167,14.511657558530556,82.30581980273054,24.421677937768365
2,167,28.15144223471991,80.89322330186447,27.582205148214694
3,167,49.65636825689406,83.04794536764295,24.33582147192558
4,167,51.42148195646683,80.80124628322571,23.9386249450421
5,167,55.69531853410054,87.39859344114274,23.94229714792425
6,167,58.85091609115279,81.81784623385158,21.558742749811895
7,167,60.77228008923557,81.54658398225938,19.053015014330985
8,167,55.868517686551876,85.80584769060219,22.906963195951725
9,167,56.696471614534765,81.8380960994885,23.20422773265477
10,167,59.51307477069987,83.54225840653136,21.834041072874072
11,167,58.51430403807991,88.13081577082365,21.369274666243207
12,167,61.593904462610354,87.4061536689772,21.284219360207175
13,167,65.19268287865324,89.67137329032391,19.226142282077994
14,167,59.65918558768502,88.77719274799199,23.128280046641216
